Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,snapshot_date,_ingested_at_utc,credit_history_age_year,credit_history_age_month,mortgage_loan,auto_loan,credit_builder_loan,personal_loan,not_specified,student_loan,home_equity_loan,payday_loan,debt_consolidation_loan,ohe__payment_of_min_amount__yes,ohe__payment_of_min_amount__no,ohe__payment_of_min_amount__nm,ohe__payment_of_min_amount__unknown,ohe__credit_mix__good,ohe__credit_mix__standard,ohe__credit_mix__bad,ohe__credit_mix__unknown,ohe__payment_behaviour__high_spent_small_value_payments,ohe__payment_behaviour__high_spent_medium_value_payments,ohe__payment_behaviour__high_spent_large_value_payments,ohe__payment_behaviour__low_spent_small_value_payments,ohe__payment_behaviour__low_spent_medium_value_payments,ohe__payment_behaviour__low_spent_large_value_payments,ohe__payment_behaviour__unknown
CUS_0x3636,72079.52,5845.077964561744,9,7,24,0,56,22,16.33,110,1605.65,38.89095024614608,578.5210719670533,176.56963060434742,244.03302759322884,2023-11-01,2025-10-06 10:50:35.809,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS_0xafb,16564.89,1479.7845649208546,8,5,12,6,25,12,18.09,50,1382.82,36.615235994294,189.72549536046267,26.495752221862755,307.84243749682037,2023-11-01,2025-10-06 10:50:35.809,11,8,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x2d17,23401.58,2120.1316666666667,5,7,8,0,26,19,9.16,110,1433.84,29.497928701491603,0.0,113.83523985300656,388.1779268136602,2023-11-01,2025-10-06 10:50:35.809,16,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x6fca,27905.8,2491.483333333333,3,5,13,4,9,12,7.77,20,775.81,34.8114164202083,74.73459777612275,135.76021227346897,308.6535232837416,2023-11-01,2025-10-06 10:50:35.809,17,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0xa7d4,132588.3,10918.025,5,4,3,2,21,4,1.61,60,36.46,38.97799159646756,130.1041062149307,495.23543380510455,726.4629599799649,2023-11-01,2025-10-06 10:50:35.809,20,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
CUS_0x455e,21759.54,1693.295,3,4,11,1,17,16,9.1,20,1218.27,34.79182152697179,10.444343622745256,143.5966922708769,285.28846410637783,2023-11-01,2025-10-06 10:50:35.809,23,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0x47bc,41113.35,3325.341838408399,1,3,5114,2,3,1,1.95,60,716.71,31.69011308321071,189.1789902212223,48.20888466868529,491.19403670169316,2023-11-01,2025-10-06 10:50:35.809,29,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x64ce,124419.66,10221.305,3,4,11,4,18,8,7.12,0,923.85,34.32406368719541,344.18153557232336,133.60381193661848,784.3451524910582,2023-11-01,2025-10-06 10:50:35.809,32,6,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CUS_0xc4ad,9618.3,549.525,8,9,22,9,10,15,15.27,150,4509.1,33.54178645540534,38.43296552441864,14.791505476985044,271.7280289985963,2023-11-01,2025-10-06 10:50:35.809,12,3,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUS_0x2c06,17642.275,1761.1895833333335,0,7,9,0,19,9,0.64,10,626.73,24.04475099111695,55.41858300038386,45.194465720314724,315.5059096126348,2023-11-01,2025-10-06 10:50:35.809,27,5,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CUS_0x66bb,142665.96,10962.852930842892,8,6,6,0,26,20,16.42,70,474.5,27.92650268263477,1102.9770691571075,1118.5409038296343,378.04209617036577,2023-11-01,2025-10-06 10:50:35.809,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x75b1,41977.78,3362.148333333333,7,9,31,6,16,25,19.89,110,4586.12,35.38900441875396,171.8085212475415,33.778501789277264,370.6278102965146,2023-11-01,2025-10-06 10:50:35.809,2,2,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CUS_0x7eed,34975.73,2779.644166666667,5,7,17,7,12,19,8.59,60,51.5,32.77211707607441,155.00251099581254,52.36102794960888,320.6008777212453,2023-11-01,2025-10-06 10:50:35.809,8,6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x3650,60965.31,5012.4425,7,4,13,1,7,14,3.85,60,287.4,36.36300307114586,28.6502685693304,47.80684519132223,664.7871362393472,2023-11-01,2025-10-06 10:50:35.809,29,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0x403a,45412.95,3520.4125,8,6,30,6,28,17,23.07,100,4601.39,33.74618991745217,113.69155215611048,87.30558774824287,391.0441100956466,2023-11-01,2025-10-06 10:50:35.809,5,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0x4af0,27070.07,2518.839166666666,7,3,11,4,11,15,5.68,60,919.76,40.01458592935246,73.23331847935155,138.38176935677842,300.2688288305367,2023-11-01,2025-10-06 10:50:35.809,29,9,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
CUS_0x8672,30619.73,2750.6441666666665,5,3,19,2,16,18,9.88,40,1096.02,39.62687482863527,30.45301391143386,74.38507272573979,450.226330029493,2023-11-01,2025-10-06 10:50:35.809,27,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CUS_0x41e5,79241.12,6587.426666666666,7,5,29,8,43,16,19.32,100,2978.35,25.840391362797927,282.639618203876,282.6644988195671,373.43854964322367,2023-11-01,2025-10-06 10:50:35.809,14,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS_0x70e,120986.25,10288.1875,3,4,5,1,4,2,4.63,0,1010.15,32.39838159870236,53.7822847857429,710.5257348616777,534.5107303525793,2023-11-01,2025-10-06 10:50:35.809,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0xaf18,28174.7,2259.891666666667,7,6,15,2,18,25,8.91,90,2053.1,28.31311092198877,70320.0,99.77596458755669,354.00172500002367,2023-11-01,2025-10-06 10:50:35.809,10,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUS_0x7595,43967.59,3867.965833333333,4,4,12,4,15,13,5.39,30,69.61,28.040243436646108,138.9375134320575,48.5557396312335,163.11211688935086,2023-11-01,2025-10-06 10:50:35.809,26,8,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0xa67d,16972.37,1378.3641666666665,6,10,17,5,57,18,27.2,150,4348.66,23.111422313869763,48.91655727906907,19.151365592795194,309.76849379480234,2023-11-01,2025-10-06 10:50:35.809,8,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0x3c6a,123511.28,10430.606666666668,8,3,15,4,13,11,0.8,50,1350.6,37.19578573207425,254.6043699432384,202.5532528308276,835.9030438926009,2023-11-01,2025-10-06 10:50:35.809,22,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x117f,93847.86,7599.655,3,4,12,3,14,10,11.52,50,1405.22,28.96635604822284,196.7267019001216,522.5572278752046,310.68157022467386,2023-11-01,2025-10-06 10:50:35.809,16,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0xa788,29563.72,2704.643333333333,8,7,17,5,50,18,10.05,110,1736.34,29.29770312317709,82.55306793720055,86.00996192333719,371.90130347279563,2023-11-01,2025-10-06 10:50:35.809,13,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0xc01a,28517.53,2139.460833333333,1,4,8,4,0,7,0.3600000000000003,10,263.92,25.283272932782005,89.35557336971755,38.79128841247417,325.7992215511416,2023-11-01,2025-10-06 10:50:35.809,16,5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CUS_0x709d,9141.63,797.8024999999999,9,6,33,5,59,19,0.8,130,2506.45,24.94998597705007,27.80112878294196,53.289465186588615,268.68965603046945,2023-11-01,2025-10-06 10:50:35.809,16,8,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUS_0x8a1,29101.2,2709.1,8,10,28,2,49,15,0.040000000000000036,70,1334.81,32.83065365418937,43.28898384628953,10000.0,423.5409041109916,2023-11-01,2025-10-06 10:50:35.809,19,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUS_0x1ab7,58424.97,4893.7475,6,3,17,3,8,20,10.52,10,52.98,27.60336287160076,121.75289534398802,62.654671294546134,554.9671833614659,2023-11-01,2025-10-06 10:50:35.809,15,9,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x1f9b,84384.95999999999,6862.079999999999,6,6,10,4,9,14,14.54,20,1004.8,39.82660347218518,247.343280441201,241.57298196910736,447.2917375896917,2023-11-01,2025-10-06 10:50:35.809,20,10,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x60f1,16479.14,971.362091719284,7,6,15,0,32,22,19.58,120,2089.58,38.38045547207383,125.99581398478716,59.32413266775151,318.3057949615105,2023-11-01,2025-10-06 10:50:35.809,13,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x71dd,22244.25,2007.6875,0,5,12,1,0,7,7.03,30,1431.94,26.770275749195328,16.227047813555437,117.1577229430572,357.3839792433874,2023-11-01,2025-10-06 10:50:35.809,33,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CUS_0x19de,19140.25,1608.020833333333,8,6,18,5,40,24,4.11,100,3152.24,34.02004868948303,53.745666205749465,18.41802881508054,328.63838831250337,2023-11-01,2025-10-06 10:50:35.809,13,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0x12fa,87876.27,7232.0225,4,5,15,0,10,16,7.6,50,502.29,36.81954810092673,0.0,386.4780094511793,606.7242405488207,2023-11-01,2025-10-06 10:50:35.809,22,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0x1ed8,135178.44,11542.87,0,6,6,0,22,10,6.27,80,1024.39,46.21769845050471,0.0,286.86377159056525,1107.4232284094348,2023-11-01,2025-10-06 10:50:35.809,25,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CUS_0x5a5a,64692.7,5150.058333333333,3,7,5,3,7,7,11.58,40,380.81,26.239371691089648,129.326637305026,202.12439693302363,453.55479909528384,2023-11-01,2025-10-06 10:50:35.809,20,2,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0x7bff,44286.36,3561.53,6,6,31,2,12,12,7.5,130,2069.01,35.761745988366386,57.97158147311589,329.9213495668903,362.4428548592098,2023-11-01,2025-10-06 10:50:35.809,11,9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUS_0xb9d8,51950.28,4218.19,7,8,5198,7,24,12,11.71,90,1723.13,25.08004237580579,235.1353203377228,78.94645627457241,357.73722338770483,2023-11-01,2025-10-06 10:50:35.809,18,8,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x1807,26515.99,2083.665833333333,4,6,13,1,19,20,1.11,60,1150.9,28.244307503148388,11.483824398464586,33.81903270203583,403.06372623283295,2023-11-01,2025-10-06 10:50:35.809,18,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0x2999,9530.69,883.2241666666667,8,7,26,3,51,14,16.02,100,1458.58,34.60721527311319,12.026299670638824,38.82546809525663,317.47064890077115,2023-11-01,2025-10-06 10:50:35.809,12,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS_0x45df,40762.39,3442.8658333333333,4,5,1,1,9,8,6.05,90,1212.17,34.13466961523559,24.23683311510029,209.4499745541679,480.75592239094993,2023-11-01,2025-10-06 10:50:35.809,25,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x99a9,27956.77,2624.730833333333,5,5,20,2,21,7,15.9,80,249.39,36.38465025525519,26.9887497741038,60.41285506733819,425.0714784918914,2023-11-01,2025-10-06 10:50:35.809,29,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x13bc,10885.15,611.0958333333333,5,5,5,1,18,15,9.0,40,246.22,34.03570757557313,6.6065179827057605,36.640367339025374,307.86269801160216,2023-11-01,2025-10-06 10:50:35.809,14,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x6b8,13499.855,1026.9879166666667,7,3,1044,2,7,8,3.08,0,453.75,24.031386447189927,12.000280476233074,128.76368486482454,251.9348263256091,2023-11-01,2025-10-06 10:50:35.809,21,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x95ec,89469.76,7162.813333333333,4,3,8,1,9,8,12.19,80,1301.52,38.282546983222616,37.51492175965964,653.5592488489463,295.20716272472754,2023-11-01,2025-10-06 10:50:35.809,31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUS_0xa98a,33177.95,2891.8291666666664,5,4,17,4,21,20,8.12,50,261.12,23.843336318417467,61.09941254210259,20.136051752203134,447.94745237236083,2023-11-01,2025-10-06 10:50:35.809,26,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0xae17,42619.92,3630.66,5,3,20,1,9,21,3.03,20,124.55,31.289659137518967,30.69875564681607,72.02560726474876,510.3416370884352,2023-11-01,2025-10-06 10:50:35.809,25,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x523b,43742.01,3792.1675,2,6,12,0,11,11,8.69,50,59.06,24.91020899294784,0.0,63.02230392734087,556.1944460726593,2023-11-01,2025-10-06 10:50:35.809,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CUS_0x79d7,36319.38,2915.615,10,5,29,5,54,21,3.52,100,2382.03,39.97923954694609,113.61701476283793,64.09581046407276,353.8486747730893,2023-11-01,2025-10-06 10:50:35.809,9,11,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0x97a4,58942.6,5168.883333333333,9,6,18,6,58,22,0.52,130,2517.0,40.11246975362493,187.70354492842685,102.80771905532947,466.37706934957697,2023-11-01,2025-10-06 10:50:35.809,15,9,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0xddf,18873.2,1499.7666666666669,3,1,4,4,9,12,4.39,30,1170.52,31.18574289864873,32.027619736398506,69.42082443728131,236.6379657036988,2023-11-01,2025-10-06 10:50:35.809,20,3,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x442e,36857.22,2976.435,4,5,14,2,19,12,8.9,60,1911.65,32.71157051885637,56.042520607086665,376.1489839717617,155.45199542115162,2023-11-01,2025-10-06 10:50:35.809,11,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x9c19,79556.12,6800.676666666666,8,6,9,7,17,10,10.09,50,2393.45,27.269603413126426,406.76569517739233,78.25506944289806,435.0469020463763,2023-11-01,2025-10-06 10:50:35.809,13,7,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0xa6d1,60159.45,4975.2875,4,7,15,0,5,19,15.62,40,686.05,25.91200826128372,0.0,588.9641488995544,416.16208336738123,2023-11-01,2025-10-06 10:50:35.809,25,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x6be3,147848.64,12274.72,0,4,3,3,6,2,2.16,10,731.37,36.89756693556885,363.8663970157242,905.1728644695013,238.43273851477463,2023-11-01,2025-10-06 10:50:35.809,29,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS_0x123d,7703.635,651.9695833333334,6,8,18,6,54,19,16.05,150,3044.94,26.701651896312512,32.08109830785891,49.094964194968846,274.0208958305056,2023-11-01,2025-10-06 10:50:35.809,2,8,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x3570,10458.16,1103.513333333333,6,3,1106,2,16,15,9.77,60,702.45,35.71703026570524,9.521837009721075,39.01237026643554,311.8171260571767,2023-11-01,2025-10-06 10:50:35.809,32,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0x82a6,61989.72,5191.81,4,3,26,6,20,18,10.43,17680,1881.13,29.868169325014748,264.76285310536144,293.8357135010099,220.58243339362872,2023-11-01,2025-10-06 10:50:35.809,19,4,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CUS_0x67c7,41644.48,3464.373333333333,6,7,22,8,47,19,4.77,70,3191.7,23.56884355167584,188.13936576988567,79.16532329602131,329.1326442674264,2023-11-01,2025-10-06 10:50:35.809,8,11,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CUS_0x761f,120404.72,10145.726666666667,3,6,11,3,1,2,2.53,60,1318.6,32.131157865363804,228.84851047357495,481.7744337354208,563.9497224576711,2023-11-01,2025-10-06 10:50:35.809,20,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CUS_0x646,85875.8,7256.3166666666675,1,5,498,2,4,4,5.77,60,651.09,39.00700555957195,110.58736229894856,400.5607944697102,494.483509898008,2023-11-01,2025-10-06 10:50:35.809,23,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0xb19c,15377.55,1208.4625,3,4,5,3,2,10,6.51,80,678.99,28.88802774322505,28.98979809050899,31.374106737176863,320.4823451723141,2023-11-01,2025-10-06 10:50:35.809,28,3,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
CUS_0xb9d5,19823.565,1782.96375,1,3,6,3,10,9,3.0,40,1408.66,34.000464110027515,35.576309643920155,125.90485948302296,286.81520587305687,2023-11-01,2025-10-06 10:50:35.809,29,11,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0x3188,28087.16,2514.596666666667,3,2,11,1,14,7,10.68,80,1447.48,32.95047833676203,19.584769393745216,105.12306220306273,416.75183506985877,2023-11-01,2025-10-06 10:50:35.809,30,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x5937,15680.0,1571.666666666667,7,9,16,4,36,18,8.55,150,1823.34,33.49847145670772,27.05276429494604,54.122521567253536,335.9913808044671,2023-11-01,2025-10-06 10:50:35.809,18,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
CUS_0x6331,38554.72,3083.893333333333,2,7,11,0,0,13,5.58,10,479.18,26.660917141211467,0.0,243.9982579907381,334.39107534259534,2023-11-01,2025-10-06 10:50:35.809,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CUS_0x8e94,87621.78,7385.815,4,4,2,4,5,9,3.76,40,1074.35,35.05970579817853,282.79948306595867,629.615888278218,116.16612865582334,2023-11-01,2025-10-06 10:50:35.809,32,4,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x3799,15874.01,1049.8341666666668,1,3,5,0,13,6,2.32,30,1173.38,31.102677844133783,0.0,141.13608020333226,253.84733646333441,2023-11-01,2025-10-06 10:50:35.809,32,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x93d0,22375.64,2039.6366666666663,1628,5,20,3,18,10,5.4,0,182.26,25.18817272114286,45.22591113491497,10000.0,361.6594543266931,2023-11-01,2025-10-06 10:50:35.809,32,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0x18fa,18524.52,1739.71,2,3,8,0,14,5,11.58,30,865.36,34.130146384427064,0.0,169.170374663849,368.95098783380035,2023-11-01,2025-10-06 10:50:35.809,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x2748,35771.08,3024.9233333333336,4,4,10,4,6,12,1.23,50,1081.2,22.559803974265726,60.846216151506425,261.3159556956472,270.3301614861798,2023-11-01,2025-10-06 10:50:35.809,29,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x4715,72817.88,6364.156666666668,7,4,18,1,22,18,22.86,80,717.37,32.010595083504064,46.55610531638221,54.85300116043622,554.0609897769439,2023-11-01,2025-10-06 10:50:35.809,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0x5534,23200.82,1877.4016666666664,3,7,5,0,29,18,12.73,60,987.07,28.009597007925787,0.0,60.73967492927557,397.0004917373912,2023-11-01,2025-10-06 10:50:35.809,17,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0x624b,54174.51,4236.5425,6,6,18,7,55,23,8.02,120,2236.88,27.126339423959728,226.6403840057425,271.28304620975285,185.73081978450463,2023-11-01,2025-10-06 10:50:35.809,6,6,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUS_0x8ae5,34884.34,2633.028333333333,8,4,30,4,10,14,7.52,100,2162.63,37.849878992502425,67.03698428964698,82.44032755928549,363.82552148440084,2023-11-01,2025-10-06 10:50:35.809,14,10,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
