Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,snapshot_date,_ingested_at_utc,credit_history_age_year,credit_history_age_month,mortgage_loan,auto_loan,credit_builder_loan,personal_loan,not_specified,student_loan,home_equity_loan,payday_loan,debt_consolidation_loan,ohe__payment_of_min_amount__yes,ohe__payment_of_min_amount__no,ohe__payment_of_min_amount__nm,ohe__payment_of_min_amount__unknown,ohe__credit_mix__good,ohe__credit_mix__standard,ohe__credit_mix__bad,ohe__credit_mix__unknown,ohe__payment_behaviour__high_spent_small_value_payments,ohe__payment_behaviour__high_spent_medium_value_payments,ohe__payment_behaviour__high_spent_large_value_payments,ohe__payment_behaviour__low_spent_small_value_payments,ohe__payment_behaviour__low_spent_medium_value_payments,ohe__payment_behaviour__low_spent_large_value_payments,ohe__payment_behaviour__unknown
CUS_0x5426,128163.36000000002,10648.28,5,7,7,4,14,3,8.79,50,1494.56,36.957413242507904,281.79230109924765,276.71069276712456,756.3250061336279,2023-12-01,2025-10-06 10:50:45.508,18,9,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0xb066,40702.96,3536.913333333333,6,6,32,5,34,23,25.82,130,2667.87,37.0257240901549,110.1978582739481,52.39891084413474,441.09456421525056,2023-12-01,2025-10-06 10:50:45.508,6,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CUS_0x2000,66227.56,5699.963333333332,10,9,31,2,46,15,0.0,100,1854.23,35.86519826246671,77.13000491001006,100.48158157454573,642.3847468487776,2023-12-01,2025-10-06 10:50:45.508,16,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CUS_0x6b44,20742.46,1801.5383333333327,5,4,8,5,14,18,16.0,22380,1319.87,28.18747137996993,60.06611255618279,166.80433825386714,243.28338252328342,2023-12-01,2025-10-06 10:50:45.508,16,7,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x9d89,18413.795,1524.4829166666666,5,7,15,0,12,11,7.36,30,99.41,36.482981507631095,0.0,64.00276489235027,348.4455267743164,2023-12-01,2025-10-06 10:50:45.508,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CUS_0x1e8c,60078.27,4758.5225,5,7,11,4,4,6,2.72,90,2198.8,29.12911052458192,128.9062474407346,408.33967129460405,229.8760005298797,2023-12-01,2025-10-06 10:50:45.508,16,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0x9281,46352.82,4000.735,6,9,32,4,62,20,16.4,130,2353.7,29.07365193898785,93.1089749501728,229.25282697739866,357.7116980724286,2023-12-01,2025-10-06 10:50:45.508,17,9,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS_0x9595,1.7474415E7,9541.596666666666,0,5,9,2,1,1,9.14,30,286.29,25.454506085374817,166.99180844726837,745.4997489596343,321.66810925976404,2023-12-01,2025-10-06 10:50:45.508,26,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS_0xc5f9,32152.97,2602.414166666667,4,884,6,2,6,17,13.06,60,612.91,26.70732833973184,33.40830422059405,187.63870749132056,261.08197802113966,2023-12-01,2025-10-06 10:50:45.508,11,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUS_0x16a6,20833.08,1607.09,4,5,17,5,17,8,18.73,80,1231.29,33.92197133329377,67.48557378110357,26.495358516069192,306.7280677028273,2023-12-01,2025-10-06 10:50:45.508,11,8,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CUS_0x219b,48072.27,4151.022500000001,7,5,15,9,57,16,7.37,150,1434.39,25.83673339154553,305.05907609916625,84.03462657126384,266.00854732957004,2023-12-01,2025-10-06 10:50:45.508,7,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0x7a7f,35707.45,3124.620833333333,8,4,5,3,12,10,2.14,80,933.97,31.694127805358487,75.50815553778726,65.74576287819211,431.208164917354,2023-12-01,2025-10-06 10:50:45.508,19,6,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
CUS_0x9741,14067.58,920.2983333333334,9,6,20,8,16,19,1.5699999999999998,90,3043.88,25.58438022779027,71.63048026582938,82.85050110802744,207.5488519594765,2023-12-01,2025-10-06 10:50:45.508,9,4,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUS_0x589c,22705.83,1728.1525,4,6,4,2,27,12,4.53,80,854.1,30.80187406073385,22.670802698934494,143.96441330410445,296.18003399696113,2023-12-01,2025-10-06 10:50:45.508,32,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x7de5,18613.045,1394.087083333333,1,3,5,3,29,6,8.54,90,1288.31,30.81748190745741,34.39606374689404,146.6927773461145,248.3198672403248,2023-12-01,2025-10-06 10:50:45.508,16,11,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x67e5,14733.99,1462.8325,10,8,28,0,17,13,19.97,170,2500.42,38.31516388029355,52.12942232075586,123.12919298089386,261.02463469835027,2023-12-01,2025-10-06 10:50:45.508,18,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0xa741,73610.5,6136.208333333332,7,6,5,7,19,11,17.3,80,291.67,37.19107830546962,254.68680567277988,250.658398148395,358.27562951215833,2023-12-01,2025-10-06 10:50:45.508,18,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x4bde,30884.06,2301.6716666666666,5,10,30,7,23,20,15.78,110,2336.66,23.89148409490816,150.6905643397391,112.44252269736627,257.0340796295613,2023-12-01,2025-10-06 10:50:45.508,19,9,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0xc664,17517.69,1373.8075,8,6,29,6,18,20,15.53,70,2520.94,30.674077172793,45.70526666377369,84.21647701905037,287.45900631717586,2023-12-01,2025-10-06 10:50:45.508,12,10,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CUS_0x804d,21897.505,1986.792083333333,1,1,1,1,15,7,9.83,10,630.68,38.23146849954002,15.48746379451304,139.89816475038734,313.2935797884329,2023-12-01,2025-10-06 10:50:45.508,28,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0x81d7,18323.175,1504.93125,1,201,4,0,6,12,2.08,60,879.33,38.31302052293128,0.0,42.16525605806918,388.32786894193083,2023-12-01,2025-10-06 10:50:45.508,19,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS_0x4cd5,21313.765,1590.147083333333,0,3,1626,4,11,6,14.96,10,730.84,26.22900085760568,69.39214699491464,150.24890424772875,219.37365709068996,2023-12-01,2025-10-06 10:50:45.508,24,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0xa1f1,25664.86,1904.7383333333328,7,7,17,0,10,11,0.9,20,3.74,28.60578081146416,0.0,119.81542017436009,360.6584131589733,2023-12-01,2025-10-06 10:50:45.508,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0xa54b,91690.53,7795.8775,2,6,2,2,6,8,4.95,40,1295.18,26.4487805517104,130.85085776482154,653.4233341850993,275.3135580500793,2023-12-01,2025-10-06 10:50:45.508,31,6,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0xbd89,11100.59,1087.049166666667,6,5,13,4,14,19,6.67,50,465.87,37.65393151946999,23.37810896783833,59.80329245834047,295.5235152404879,2023-12-01,2025-10-06 10:50:45.508,19,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0x2b9f,141816.36,12003.03,3,6,12,0,0,12,9.2,50,532.62,35.2532525698084,0.0,157.2030553675397,1283.0999446324602,2023-12-01,2025-10-06 10:50:45.508,31,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CUS_0xad0e,20252.78,1451.7316666666666,7,8,28,7,53,19,27.51,170,4576.95,36.68431923705132,111.18681582023814,156.68177515665053,249.6400422929007,2023-12-01,2025-10-06 10:50:45.508,13,4,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS_0xad3f,17559.88,1179.3233333333335,2,7,5,0,1,6,7.02,0,23.7,31.87236654888356,0.0,36.462135694413384,351.47019763891996,2023-12-01,2025-10-06 10:50:45.508,18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0xba68,65278.92,5402.91,10,7,19,3,43,25,2.18,160,1367.57,25.36192388422684,145.6007000086789,180.73008728119407,463.9602127101271,2023-12-01,2025-10-06 10:50:45.508,18,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CUS_0xc1dc,61355.12,5180.926666666667,6,7,8,0,32,8,4.86,20,428.61,33.415221439003574,33914.0,209.29707272693267,558.7955939397341,2023-12-01,2025-10-06 10:50:45.508,21,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x7e6c,21834.84,1770.57,3,5,5,3,14,7,8.73,50,597.77,33.332012404091856,50.87483219643449,11.880638571657975,354.30152923190764,2023-12-01,2025-10-06 10:50:45.508,27,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CUS_0x67cd,11176.27,680.3558333333334,7,3,20,4,5,16,6.48,40,374.7,22.942526685253423,19.383301534008734,50.20066754631051,288.4516142530141,2023-12-01,2025-10-06 10:50:45.508,18,8,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x7ef5,41115.08,3378.2566666666667,3,7,12,1,15,19,1.92,40,393.39,24.541781252578645,31.420128078758434,76.15865538859943,480.24688319930885,2023-12-01,2025-10-06 10:50:45.508,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x3048,81093.16,7017.763333333332,10,7,17,7,29,18,15.72,120,4523.3,32.094937941008986,409.0394422616804,377.12187784772885,195.6150132239241,2023-12-01,2025-10-06 10:50:45.508,10,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS_0x94aa,15277.06,1225.0883333333334,8,8,28,6,21,14,25.22,130,4861.83,35.75208303499068,70.51158847563937,15.009280329077411,276.98796452861654,2023-12-01,2025-10-06 10:50:45.508,8,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0xa8a,8829.965,924.8304166666668,8,9,21,3,56,22,5.62,80,1828.45,28.393243653221298,15.96058605896224,36.85021922145372,289.67223638625074,2023-12-01,2025-10-06 10:50:45.508,18,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0xb3f2,16099.62,1111.635,3,6,14,0,14,9,9.14,70,1042.78,24.419303312059014,0.0,51.26326363375275,329.90023636624727,2023-12-01,2025-10-06 10:50:45.508,8,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0x74e8,87727.04999999999,7056.587499999999,5,3,9,3,18,1,11.86,40,263.49,33.576800614768274,217.7052927510964,311.97943060908204,445.9740266398215,2023-12-01,2025-10-06 10:50:45.508,25,5,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0xa47,65299.38,5305.615,4,5,8,2,10,0,5.68,20,1177.38,32.76437061242017,77.00931295128329,61.08345476769368,642.468732281023,2023-12-01,2025-10-06 10:50:45.508,26,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x20f8,87791.45999999999,7176.954999999999,6,4,15,1,26,19,4.34,30,510.1,40.2468301417521,68.80725448863251,10000.0,822.5104210413831,2023-12-01,2025-10-06 10:50:45.508,24,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0x5035,34053.4,2670.7833333333333,1,2,3749,3,1,5,4.95,70,1254.14,23.07449445289668,55.24566736072506,78.53934858631686,393.29331738629133,2023-12-01,2025-10-06 10:50:45.508,26,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
CUS_0x6e19,16421.94,1507.495,7,3,21,5,3,14,15.94,90,2450.88,34.66903950828403,43.911383361147394,108.10910038667863,288.7290162521739,2023-12-01,2025-10-06 10:50:45.508,8,4,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x6f93,38324.72,3167.726666666667,2,4,7,0,1,5,0.6,40,417.31,40.68214878239343,0.0,55.29672097459679,511.47594569207,2023-12-01,2025-10-06 10:50:45.508,28,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0xabd9,62571.84,5440.32,2,2,7,3,10,3,17.16,10,472.54,32.87391511571349,103.55819848462622,86.20358474821596,604.2702167671578,2023-12-01,2025-10-06 10:50:45.508,23,8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x496e,15051.065,1156.2554166666666,5,7,20,2,26,10,10.85,90,1455.55,33.02424862528817,24.26990424741696,41.262412742651,300.0932246765987,2023-12-01,2025-10-06 10:50:45.508,31,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0x87a4,14231.42,1318.9516666666666,8,4,5,0,16,7,10.33,60,848.59,29.33926862956367,0.0,109.37184589336256,302.52332077330414,2023-12-01,2025-10-06 10:50:45.508,27,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
CUS_0x8fee,37201.06,3037.088333333333,0,5,2,2,7,0,2.99,40,518.13,39.69368654983233,37.22039256123109,186.0618658575901,370.4265749145121,2023-12-01,2025-10-06 10:50:45.508,27,8,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x242a,76374.93000000001,5505.266543931415,8,7,12,2,26,7,3.8,30,1060.8,39.01144676995917,834.0313610137433,128.81377998916201,671.7235650656796,2023-12-01,2025-10-06 10:50:45.508,29,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0x286a,83218.0,6966.833333333332,8,6,18,5,17,25,12.84,90,2159.69,38.33964323741574,246.56364467370705,256.9134672660574,443.20622139356897,2023-12-01,2025-10-06 10:50:45.508,11,4,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CUS_0x8af0,16050.73,1315.5608333333332,8,3,10,4,21,8,12.76,70,1527.78,36.92994721147738,51.66243324119502,37.51320358681266,322.3804465053257,2023-12-01,2025-10-06 10:50:45.508,19,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CUS_0x1207,19506.73,1491.5608333333332,9,7,22,6,47,12,2.69,150,1594.83,24.274660861487035,59.13404168572198,149.6877642996111,230.33427734800028,2023-12-01,2025-10-06 10:50:45.508,14,10,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x3767,130832.37,11007.6975,4,6,12,2,9,12,8.99,60,83.91,32.30134601989214,208.36741635437625,237.2703224663529,905.132011179271,2023-12-01,2025-10-06 10:50:45.508,26,11,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x189e,137625.04,11731.753333333336,4,4,6,0,14,14,10.24,70,670.43,40.423950059131045,0.0,429.669384521474,1013.5059488118593,2023-12-01,2025-10-06 10:50:45.508,20,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0x4728,31356.66,2736.055,10,9,25,7,29,21,0.0,60,3244.97,32.57462722049491,120.8178654595682,97.24366041279656,305.54397412763524,2023-12-01,2025-10-06 10:50:45.508,4,6,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CUS_0x709,17519.775,1362.98125,6,5,15,2,25,11,2.0,10,290.97,27.563262094767,27.29487715493764,18.16937689008671,340.8338709549756,2023-12-01,2025-10-06 10:50:45.508,16,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x7a26,28817.1,2191.425,5,4,3,2,5,8,13.08,20,890.13,39.95807868194614,24.25052608109636,173.1048011041844,311.7871728147192,2023-12-01,2025-10-06 10:50:45.508,25,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x2b99,99858.15,8310.5125,3,8,8,4,18,9,9.43,50,1392.72,25.77887695293312,190.6142563294377,70.75494161814746,809.6820520524149,2023-12-01,2025-10-06 10:50:45.508,23,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CUS_0x3117,15789.99,1022.8325,1,4,5,4,8,3,1.8,50,682.12,34.016235252839515,50.30836757175421,126.04428683696196,215.93059559128383,2023-12-01,2025-10-06 10:50:45.508,15,10,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x36a0,35976.97,3126.080833333333,2,3,12,3,2,0,0.0,40,568.67,30.61273670497621,53.686328808072325,127.52092982569435,381.40082469956667,2023-12-01,2025-10-06 10:50:45.508,31,9,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x446f,56381.6,4535.466666666666,5,3,1,3,5,6,0.81,60,1371.48,35.35433939069965,119.62300814760052,172.1013336412746,441.82232487779146,2023-12-01,2025-10-06 10:50:45.508,30,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS_0x46e8,47631.96,3640.3964637286745,5,4,17,5,6,15,11.91,80,1341.22,31.17118173514559,565.1074777341884,247.04428310933886,278.4147754277981,2023-12-01,2025-10-06 10:50:45.508,10,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS_0x5b9c,35862.37,3172.5308333333337,4,2,7,2,0,1,0.74,40,546.87,25.043383483317918,51.64576548301262,134.84429130133066,415.19277107423966,2023-12-01,2025-10-06 10:50:45.508,16,11,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0x7de1,1.4916088E7,4619.37,9,8,31,7,62,16,22.23,160,3334.81,23.12514728997581,204.3048653258284,163.94262162353988,373.6895130506318,2023-12-01,2025-10-06 10:50:45.508,6,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS_0xbf8f,45848.86,3672.738333333333,8,5,11,2,26,10,16.37,40,945.68,33.06396838263461,50.622854785493566,223.21262646083218,353.4383520870076,2023-12-01,2025-10-06 10:50:45.508,23,9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CUS_0x3cb1,14134.26,1142.855,6,7,30,2,62,14,18.52,160,1289.12,27.38121155634493,17.601400433181432,93.2743975134645,293.40970205335407,2023-12-01,2025-10-06 10:50:45.508,8,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x5182,14562.32,1168.5266666666666,7,8,3801,4,56,26,7.21,160,1916.2,30.290824339984496,43.09042995405283,77.89422358908443,285.86801312352935,2023-12-01,2025-10-06 10:50:45.508,19,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x8f4f,7171.26,807.605,6,9,22,2,26,23,12.81,110,2603.15,32.699542100570376,7.303131514583107,75.46978086882747,277.9875876165894,2023-12-01,2025-10-06 10:50:45.508,16,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS_0xb8a1,178814.16,15167.18,3,7,5,2,19,4,3.13,30,408.64,44.00495812213874,200.32637904481368,289.3141478293469,1277.0774731258396,2023-12-01,2025-10-06 10:50:45.508,16,8,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x9ce9,116034.93,9446.5775,1,5,9,1,6,1473,2.24,0,455.0,42.57273007845204,74.61428923506313,323.6454986889924,806.3979620759445,2023-12-01,2025-10-06 10:50:45.508,18,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
CUS_0x7a32,14990.045,1131.1704166666666,4,4,20,3,12,20,9.16,20,1344.0,26.115215169300733,22.751366131571015,128.40306739154926,251.96260814354642,2023-12-01,2025-10-06 10:50:45.508,23,6,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x9214,20774.34,1702.195,6,6,25,3,3,8,19.93,70,1822.87,32.12356760820801,37.08877864840069,96.58492679509372,306.5457945565056,2023-12-01,2025-10-06 10:50:45.508,8,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUS_0xa773,42803.10000000001,3628.925000000001,5,7,22,4,27,20,18.93,110,2394.23,28.110770991444568,73.78777939196063,79.3784048791806,449.7263157288589,2023-12-01,2025-10-06 10:50:45.508,17,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0xc18f,123028.6,10017.383333333331,4,7,4,3,13,9,8.52,40,1361.12,38.59428457836841,214.2706924414976,218.9296593155035,808.5379815763323,2023-12-01,2025-10-06 10:50:45.508,28,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CUS_0x138b,34019.26,2956.938333333333,6,5,29,7,56,16,6.46,120,1747.01,36.3596049411704,174.0963657182629,302.52458858167387,109.07287903339659,2023-12-01,2025-10-06 10:50:45.508,15,6,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x8ee1,59999.02,5065.918333333333,4,4,11,497,8,12,4.9,0,543.44,39.75559841632957,84.24989668876324,149.68558360156896,552.6563530430011,2023-12-01,2025-10-06 10:50:45.508,32,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
