Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,snapshot_date,_ingested_at_utc,credit_history_age_year,credit_history_age_month,mortgage_loan,auto_loan,credit_builder_loan,personal_loan,not_specified,student_loan,home_equity_loan,payday_loan,debt_consolidation_loan,ohe__payment_of_min_amount__yes,ohe__payment_of_min_amount__no,ohe__payment_of_min_amount__nm,ohe__payment_of_min_amount__unknown,ohe__credit_mix__good,ohe__credit_mix__standard,ohe__credit_mix__bad,ohe__credit_mix__unknown,ohe__payment_behaviour__high_spent_small_value_payments,ohe__payment_behaviour__high_spent_medium_value_payments,ohe__payment_behaviour__high_spent_large_value_payments,ohe__payment_behaviour__low_spent_small_value_payments,ohe__payment_behaviour__low_spent_medium_value_payments,ohe__payment_behaviour__low_spent_large_value_payments,ohe__payment_behaviour__unknown
CUS_0x1b1a,29594.87,2493.2391666666667,5,6,7,3,29,9,9.69,110,772.83,27.679072288588124,70.19507834483241,36.10702816225242,393.0218101595818,2024-11-01,2025-10-06 10:52:47.427,29,11,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x5ac6,56180.84,4540.736666666667,6,10,33,5,21,16,24.16,100,1421.62,31.298064832323217,195.3462802997613,314.07344743735837,214.65393892954688,2024-11-01,2025-10-06 10:52:47.427,18,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0xee6,16873.115,1582.092916666667,7,3,11,1,14,20,8.49,30,1143.31,35.042540108557226,11.225901466541725,156.18950650005846,280.79388370006643,2024-11-01,2025-10-06 10:52:47.427,32,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x138d,88069.62,7552.134999999998,162,7,5,3,5,8,13.72,70,1096.06,24.55571255159348,151.48940903843814,693.2090066263067,200.5150843352551,2024-11-01,2025-10-06 10:52:47.427,21,7,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0xad2,26223.67,2387.3058333333333,5,6,14,3,20,8,8.06,90,462.91,25.19230098615148,54.76313024036377,124.16424470794468,349.80320838502485,2024-11-01,2025-10-06 10:52:47.427,29,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x5e3c,36607.63,2986.6358333333333,0,6,5,2,9,4,0.98,70,836.46,33.07283817536396,45.41123186833184,294.82572301540904,248.42662844959247,2024-11-01,2025-10-06 10:52:47.427,29,6,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x9150,131698.96,11196.913333333332,4,3,2,0,4,8,10.9,11460,959.06,36.40472578310874,0.0,380.2711898462059,438.7871705201184,2024-11-01,2025-10-06 10:52:47.427,29,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0x4044,19151.85,1746.9875,8,9,24,2,38,13,6.89,21900,2585.2,33.836069962054964,31.780785473650518,17.412706147140977,365.5052583792085,2024-11-01,2025-10-06 10:52:47.427,15,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0x6fe2,62214.36,4997.53,9,7,19,9,56,16,1.05,110,2892.91,28.615221008090547,339.97158180105623,225.7938589496664,203.9875592492773,2024-11-01,2025-10-06 10:52:47.427,14,5,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUS_0x94ee,42755.64,3141.5021395998256,7,8,15,6,53,21,5.01,170,1486.46,30.54948895437706,488.4043871641893,75.37834168573568,363.8821315502494,2024-11-01,2025-10-06 10:52:47.427,7,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0xa706,96275.84,8101.986666666668,6,6,19,1,7,18,2.9400000000000004,50,999.36,28.33900507815053,64.96133685120404,129.83196666684861,855.405363148614,2024-11-01,2025-10-06 10:52:47.427,26,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0xc1bf,16750.82,1252.9016666666666,6,7,25,5,33,16,29.46,90,2765.09,30.091454418820373,36.876502807545634,144.18704595957732,234.22661789954373,2024-11-01,2025-10-06 10:52:47.427,10,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x373e,21039.8,1875.3166666666664,4,5,10,0,5,11,1.19,20,8.99,35.493406042455526,0.0,252.70464631948516,224.82702034718156,2024-11-01,2025-10-06 10:52:47.427,24,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x4349,86763.16,7138.263333333332,4,1467,9,6,17,13,15.87,100,959.9,28.92453969254184,324.06493905603764,284.07890471202387,345.0338396000123,2024-11-01,2025-10-06 10:52:47.427,9,3,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CUS_0x6c45,41600.34,3507.695,7,3,17,6,27,10,11.32,110,2600.88,23.741588610114423,137.64230965321966,169.0000479400997,324.12714240668066,2024-11-01,2025-10-06 10:52:47.427,20,4,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CUS_0x815c,42373.7,3742.1416666666655,0,6,4,3,8,4,10.84,20,1391.5,27.19764270639025,88.86030124130865,87.66821334821479,447.6856520771432,2024-11-01,2025-10-06 10:52:47.427,28,9,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0xc5d5,49995.18000000001,4382.265,8,6,22,6,20,18,8.54,100,1783.96,27.00650801763997,148.05426179393018,291.0002614021052,259.1719768039647,2024-11-01,2025-10-06 10:52:47.427,18,11,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
CUS_0x4170,23336.97,1744.7475000000004,3,4,20,1,11,21,5.96,60,276.17,32.37955795664223,17.019996170330053,187.23256857696683,260.2221852527032,2024-11-01,2025-10-06 10:52:47.427,20,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x4ed5,29180.37,2409.6975,4,4,4,2,28,18,4.14,60,363.07,35.743648432863004,43.76933694219254,10000.0,216.26571925854455,2024-11-01,2025-10-06 10:52:47.427,31,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x81e8,121274.24,9887.186666666666,2,7,10,2,11,10,8.22,60,844.6,36.8020402012089,167.4310717450765,173.83613698696308,897.4514579346271,2024-11-01,2025-10-06 10:52:47.427,27,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x98b5,117878.55,9836.2125,3,3,6,3,6,8,7.72,0,84.22,27.942726424324484,259.23699825623834,80.83225973038105,883.5519920133806,2024-11-01,2025-10-06 10:52:47.427,26,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CUS_0x1835,34888.64,2771.3866666666668,5,5,20,3,29,16,17.08,60,817.6,24.7701516213974,46.09169698112407,96.82983022297876,394.2171394625638,2024-11-01,2025-10-06 10:52:47.427,8,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CUS_0xbe1d,74203.38,5891.615000000002,4,3,19,0,10,18,12.88,90,1360.21,30.31358019690917,0.0,75.92810993481487,763.2333900651853,2024-11-01,2025-10-06 10:52:47.427,15,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x8998,85768.98,7148.415,2,1,8,0,1,1,3.25,20,773.33,29.965245656172787,0.0,658.9069979233416,335.93450207665853,2024-11-01,2025-10-06 10:52:47.427,23,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0x9857,16014.16,1402.513333333333,7,6,29,9,26,24,9.47,90,1280.01,27.199780195611147,76.2232106832582,60.5583496511474,293.46977299892774,2024-11-01,2025-10-06 10:52:47.427,9,8,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0xa3bb,21637.515,1542.12625,3,5,9,0,6,0,9.15,30,999.48,30.802294956136823,0.0,178.05886203903606,266.153762960964,2024-11-01,2025-10-06 10:52:47.427,31,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0xa5e0,25312.34,1857.361666666667,4,7,5,2,11,19,10.54,20,893.13,27.40506513977432,37.091824463334405,210.12892791693463,228.51541428639763,2024-11-01,2025-10-06 10:52:47.427,20,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x30ab,42079.65,3561.6375,4,7,6,2,7,14,18.34,50,1460.57,31.90828429436516,53.36083741192754,82.49240640852696,470.31050617954537,2024-11-01,2025-10-06 10:52:47.427,18,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x58ed,57707.74,4715.9783333333335,3,3,20,4,33,16,10.01,120,1223.0,38.61145642215657,117.15831731283453,133.97596458658407,470.46355143391474,2024-11-01,2025-10-06 10:52:47.427,26,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x43e9,16674.26,1104.5216666666663,6,6,6,4,8,20,9.11,130,2187.49,26.23478863951418,29.62010595462748,96.66006932259857,264.1719913894406,2024-11-01,2025-10-06 10:52:47.427,18,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CUS_0x592a,17116.42,1590.368333333333,8,6,22,7,37,20,3.64,150,2574.89,35.61174628031901,89.75068619884186,135.80128013974274,213.48486699474876,2024-11-01,2025-10-06 10:52:47.427,19,2,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS_0x993d,89057.64,7318.47,5,3,10,2,14,23,6.32,30,600.66,28.075169434087115,75.72074704799104,10000.0,725.3539034284835,2024-11-01,2025-10-06 10:52:47.427,33,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0x223c,142025.56,12010.463333333331,0,3,6,2,25,10,11.56,20,318.97,35.841966594894096,202.55778388866088,564.251118499708,714.2374309449646,2024-11-01,2025-10-06 10:52:47.427,31,11,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0x30db,24744.78,2101.065,3,7,5,3,23,21,23.95,20,134.1,31.44241817657057,61.49631840057334,46.329639295691784,352.2805423037349,2024-11-01,2025-10-06 10:52:47.427,25,10,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x9a6,40608.96,3103.08,2,1,5,3,4,2,10.19,60,1420.76,33.44225719715941,93.0090300404568,289.7791317272145,197.51983823232877,2024-11-01,2025-10-06 10:52:47.427,18,8,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0x13fb,23537.54,1906.4616666666668,7,4,8,3,16,22,7.13,60,174.06,25.391308476044497,53.55830613914775,60.697820111972504,336.39004041554637,2024-11-01,2025-10-06 10:52:47.427,9,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CUS_0x2d16,15335.895,1023.99125,0,7,12,0,4,0,3.16,60,628.85,36.31813567731674,67968.0,58.772462812448644,298.255382646643,2024-11-01,2025-10-06 10:52:47.427,23,8,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x2dec,7698.58,731.5483333333333,9,10,29,5,59,15,22.86,120,2573.23,30.7940062377647,26.68874976589489,46.903388560756476,259.562695006682,2024-11-01,2025-10-06 10:52:47.427,5,6,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
CUS_0x415b,30710.59,2529.7480760494136,0,7,8,1,11,10,0.76,10,1211.61,33.72929822889625,325.06675922850536,242.3779387305759,306.0446426581718,2024-11-01,2025-10-06 10:52:47.427,19,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x7da4,8126.595,872.2162500000002,8,6,25,7,11,6,8.27,80,1717.09,22.09159366015131,46.26719559885268,93.04158995709356,237.91283944405376,2024-11-01,2025-10-06 10:52:47.427,11,2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0xa3d5,8215.87,598.7241188748529,6,5,25,3,38,20,6.94,60,1600.28,31.13066139420405,49.516031573055656,72.66071650261041,270.52054971614774,2024-11-01,2025-10-06 10:52:47.427,7,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x7be2,71889.08,6266.756666666667,7,8,22,3,43,9,18.49,150,2461.32,39.669574717310574,109.66077700968592,147.57875908374848,609.4361305732323,2024-11-01,2025-10-06 10:52:47.427,20,5,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CUS_0x84bf,19433.48,1610.393924791778,6,7,33,6,36,20,22.15,80,3596.69,41.12297322017415,143.37832316316204,85.57697308646927,301.353112291924,2024-11-01,2025-10-06 10:52:47.427,7,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x90a2,16578.29,1423.5241666666668,8,10,21,8,48,28,28.55,80,3566.19,22.27251317525238,77.75940628824533,59.5589548191002,295.0340555593212,2024-11-01,2025-10-06 10:52:47.427,12,4,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x1535,31396.36,2469.363333333333,2,3,12,3,5,3,11.13,80,1294.44,28.1957948673722,70.75495153166449,10000.0,218.30936723744333,2024-11-01,2025-10-06 10:52:47.427,24,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0xadcd,14592.03,947.0025,8,9,23,6,26,17,8.65,100,1673.76,25.981471170062747,55.29027463377206,59.574194304829426,269.8357810613985,2024-11-01,2025-10-06 10:52:47.427,11,11,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x10df,9929.235,828.4362500000002,4,8,23,3,16,18,11.5,140,2328.08,36.50926646104516,18.120966441843297,74.96443136195327,260.9159334781246,2024-11-01,2025-10-06 10:52:47.427,7,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x8e50,15597.31,1456.7758333333334,8,5,9,5,12,20,11.3,60,741.46,28.540548237054864,40972.0,131.60685101786862,238.26629233712458,2024-11-01,2025-10-06 10:52:47.427,5,9,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0x438b,81557.0,6718.416666666668,9,7,18,6,54,15,22.91,120,2628.52,36.899296807421,321.4449354031973,226.20108859814755,374.1956426653219,2024-11-01,2025-10-06 10:52:47.427,12,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CUS_0x9fe8,31527.53,2853.294166666666,6,3,11,1,27,10,3.38,30,1063.18,27.210084319499234,16.260074023443078,147.03944395534774,392.0298986878757,2024-11-01,2025-10-06 10:52:47.427,21,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CUS_0xa2eb,56366.58,4897.215,5,3,20,2,11,20,0.0,50,327.8,42.06173744786889,65.36005762331358,177.7630682512453,490.86036319592944,2024-11-01,2025-10-06 10:52:47.427,23,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0x3998,34374.28,2909.523333333333,5,7,15,7,16,16,12.08,120,1770.65,39.25434891082853,167.69752575205797,105.21962389103157,268.0351836902438,2024-11-01,2025-10-06 10:52:47.427,18,3,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUS_0x6333,15350.03,998.1691666666668,6,4,34,3,24,11,18.35,150,2087.18,28.52657952385141,31.92462194484361,87.80155905540394,250.09073566641914,2024-11-01,2025-10-06 10:52:47.427,12,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUS_0xa2ce,79626.93000000001,6564.5775,4,3,18,3,17,18,13.41,90,584.53,35.04530144274232,150.65269920889617,510.9455302658807,264.85952052522333,2024-11-01,2025-10-06 10:52:47.427,30,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUS_0x3e2c,43995.49,3927.290833333333,4,5,5,0,15,7,2.74,70,864.6,23.045008758835596,0.0,160.6492423229459,502.0798410103873,2024-11-01,2025-10-06 10:52:47.427,25,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0x4963,94216.14,7587.345,3,6,5,1,22,16,1.71,20,355.07,26.86916247537167,59.90667334671614,122.6660101963592,816.1618164569246,2024-11-01,2025-10-06 10:52:47.427,22,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0x808d,17570.26,1352.6874920045211,6,5,31,5,32,21,20.25,80,3150.5,23.24470647693073,149.64144832309955,193.44668965704122,174.03153668200488,2024-11-01,2025-10-06 10:52:47.427,14,8,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x92ca,67867.24,5389.6033333333335,7,3,14,4,5,16,11.6,90,706.85,28.277492845078093,135.00928064963378,115.37259875065271,538.5784539330468,2024-11-01,2025-10-06 10:52:47.427,16,10,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CUS_0x1799,17098.88,1555.906666666667,7,4,9,4,13,20,7.14,50,1408.73,38.87421077448713,51.67002068288708,122.36722886451452,271.5534171192651,2024-11-01,2025-10-06 10:52:47.427,26,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x1897,35497.94,3063.161666666667,6,7,17,2,28,13,6.86,90,2284.86,23.347720759400566,39.33346977712343,222.24938278169034,314.73331410785295,2024-11-01,2025-10-06 10:52:47.427,6,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUS_0x4229,22032.74,2079.0616666666665,7,329,18,3,30,17,12.65,30,355.4,32.93851024551084,45.83656655459549,151.94729988169988,280.12230023037125,2024-11-01,2025-10-06 10:52:47.427,20,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUS_0x4605,87314.67,6498.906186631154,5,2,9,2,15,4,4.72,10,774.36,35.588813070445404,719.2247835042191,93.1855068475187,762.0282730171083,2024-11-01,2025-10-06 10:52:47.427,18,6,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CUS_0x6980,41037.94,3129.828333333333,10,8,23,7,50,25,8.620000000000001,60,1735.78,27.910145591313416,155.40826964651728,36.519287273506414,361.0552764133097,2024-11-01,2025-10-06 10:52:47.427,7,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CUS_0xacaf,19431.83,1797.319166666667,3,6,8,4,22,9,11.63,30,865.23,30.08891781632781,49.3823642037279,37.08771156687037,353.26184089606835,2024-11-01,2025-10-06 10:52:47.427,30,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CUS_0x704,18157.03,1813.085833333333,5,5,20,4,7,13,3.2,0,762.58,31.649521604645543,68546.0,96.77611556629564,331.10191852768935,2024-11-01,2025-10-06 10:52:47.427,26,5,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
