Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,snapshot_date,_ingested_at_utc,credit_history_age_year,credit_history_age_month,mortgage_loan,auto_loan,credit_builder_loan,personal_loan,not_specified,student_loan,home_equity_loan,payday_loan,debt_consolidation_loan,ohe__payment_of_min_amount__yes,ohe__payment_of_min_amount__no,ohe__payment_of_min_amount__nm,ohe__payment_of_min_amount__unknown,ohe__credit_mix__good,ohe__credit_mix__standard,ohe__credit_mix__bad,ohe__credit_mix__unknown,ohe__payment_behaviour__high_spent_small_value_payments,ohe__payment_behaviour__high_spent_medium_value_payments,ohe__payment_behaviour__high_spent_large_value_payments,ohe__payment_behaviour__low_spent_small_value_payments,ohe__payment_behaviour__low_spent_medium_value_payments,ohe__payment_behaviour__low_spent_large_value_payments,ohe__payment_behaviour__unknown
CUS_0x5c3c,43516.38,3635.365,8,5,18,3,12,11,2.02,70,217.57,38.449407805219344,102.91660742765444,10000.0,463.5191103893993,2023-06-01,2025-10-06 10:49:38.539,27,5,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x96c,15274.54,1001.2300637627424,7,237,15,5,49,24,7.98,160,1628.88,31.44408608321743,110.03948470691064,99.37857420299305,262.81804399402057,2023-06-01,2025-10-06 10:49:38.539,10,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUS_0xafd5,28193.38,2643.4483333333333,6,3,2,4,35,20,2.92,40,1099.7,23.39924359531681,93.37869416368476,38.409825182979155,372.5563139866694,2023-06-01,2025-10-06 10:49:38.539,17,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0xc726,44986.31,3663.926314538335,2,6,5,3,7,14,10.77,20,1428.41,27.07712598264896,333.575363853489,94.5296664303022,476.4137385112072,2023-06-01,2025-10-06 10:49:38.539,16,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x663e,18670.98,1553.915,5,5,14,4,25,17,15.92,110,1397.21,31.899839161442053,32.44445434920059,61.21789520887417,311.72915044192524,2023-06-01,2025-10-06 10:49:38.539,10,11,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x70b,109945.32,9287.11,8,3,11,0,29,14,4.31,30,480.83,39.10133916351586,0.0,214.1441948641539,964.5668051358463,2023-06-01,2025-10-06 10:49:38.539,21,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
CUS_0x94e1,33531.19,2930.265833333333,7,3,10,2,12,17,2.75,40,787.39,34.264698159863805,35.33500711126761,103.51094664016522,404.18062958190046,2023-06-01,2025-10-06 10:49:38.539,28,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x242b,41754.92,3679.5766666666655,6,9,23,5,44,15,2.460000000000001,70,1479.37,38.5982358638036,131.1994692530714,112.7604032819672,373.99779413162804,2023-06-01,2025-10-06 10:49:38.539,12,10,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CUS_0x632c,101978.19,8422.1825,5,7,2,4,4,2,9.42,30,1361.83,29.79306241232211,210.1496116915177,843.5050573931405,68.56358091534184,2023-06-01,2025-10-06 10:49:38.539,30,4,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0xb6a5,71633.48,5783.456666666666,5,4,3,0,10,4,9.18,60,157.93,27.41192501929482,0.0,774.4917137315608,93.85395293510578,2023-06-01,2025-10-06 10:49:38.539,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x1329,160573.56,13293.13,1,2,8,1,12,3,2.01,40,551.26,38.73971091731583,121.17893736436994,386.78410634098816,1071.349956294642,2023-06-01,2025-10-06 10:49:38.539,19,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0x1ca9,128585.52,10674.46,4,4,7,1,22,11,7.32,60,1000.37,35.321886789100965,73.48567886971293,257.8548933707819,976.1054277595053,2023-06-01,2025-10-06 10:49:38.539,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CUS_0x4d61,33749.25,2640.4375,5,7,3,2,20,13,5.16,30,753.63,35.930434371437194,41.832060318555534,20.81343949629324,441.3982501851512,2023-06-01,2025-10-06 10:49:38.539,25,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CUS_0x84e7,169229.44,13892.453333333331,2,4,11,4,11,4,10.36,40,708.42,29.621049618614027,305.07430979167685,395.891979676349,958.2790438653076,2023-06-01,2025-10-06 10:49:38.539,26,6,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0x54d6,107591.79,8769.9825,5,4,5,4,9,7,6.84,20,10.54,27.90877572334775,263.0933660337967,65.13639803502592,788.7684859311777,2023-06-01,2025-10-06 10:49:38.539,26,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CUS_0xbfa1,94525.68,6841.420287110324,7,4,8,0,9,17,6.65,460,426.31,34.553853961307865,1113.7197128896746,10000.0,899.9394966460918,2023-06-01,2025-10-06 10:49:38.539,23,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CUS_0xd51,71368.6,5844.383333333334,6,3,6,0,19,12,10.88,110,1161.1,40.34345710033181,0.0,130.9428824017877,703.4954509315457,2023-06-01,2025-10-06 10:49:38.539,28,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0xfe5,96960.21,7934.017499999999,6,4,8,0,24,12,6.52,60,1144.73,37.010427784065314,0.0,180.7197022369083,852.6820477630915,2023-06-01,2025-10-06 10:49:38.539,22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CUS_0x1156,10060.015,1103.3345833333333,3,9,17,6,18,12,9.29,150,1971.81,26.65609993818429,32.28432276915212,72.27556199955825,265.773573564623,2023-06-01,2025-10-06 10:49:38.539,10,10,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CUS_0x142f,17250.52,1682.543333333333,1,6,10,3,15,5,4.86,10,1308.31,24.91900237018997,24.325882300597872,132.80717848131528,281.1212725514202,2023-06-01,2025-10-06 10:49:38.539,30,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
CUS_0x2a60,19042.82,1635.9016666666666,6,5,18,1,12,15,3.12,10,659.68,29.424621418179164,10.90877618998949,68.62950011663314,374.0518903600441,2023-06-01,2025-10-06 10:49:38.539,24,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x55f4,28762.68,2281.89,7,6,10,0,23,12,8.23,10,1391.77,39.01966311479884,0.0,45.075027432664356,443.1139725673357,2023-06-01,2025-10-06 10:49:38.539,31,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CUS_0x8a4b,110786.63999999998,9299.22,5,7,5,3,12,15,8.68,20,226.7,24.582893836113247,209.314506964946,925.1677802095477,85.43971282550626,2023-06-01,2025-10-06 10:49:38.539,24,11,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x8b99,32260.97,2301.803552217548,1,4,2,3,13,7,4.7,40,1016.08,32.81182929475825,190.4936988261593,93.81991509024193,341.9384171993845,2023-06-01,2025-10-06 10:49:38.539,31,10,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CUS_0x97d,8940.905,985.556904437737,7,9,18,6,34,25,16.84,90,2558.29,26.28694350252624,40.09764912228525,79.31821777495065,274.11018699836046,2023-06-01,2025-10-06 10:49:38.539,4,8,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS_0x9e9d,19125.48,1573.79,10,7,31,6,31,13,12.75,130,1386.79,28.65134673759005,57.88700145005472,75.57120334250374,303.9207952074416,2023-06-01,2025-10-06 10:49:38.539,6,3,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CUS_0x1bbb,13164.265,1034.0220833333333,6,4,8,7,27,15,15.24,60,697.28,26.578930377054853,64.61912691766695,69.66533284780692,259.1177485678594,2023-06-01,2025-10-06 10:49:38.539,12,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x6bb5,141477.56,12012.796666666669,2,1,3,1,14,8,1.39,20,202.48,41.10905417268528,66.25911890491606,824.5129224932929,590.5076252684579,2023-06-01,2025-10-06 10:49:38.539,15,8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CUS_0xb240,102927.08,8130.152481107366,7,3,5,2,9,13,0.73,50,1388.93,24.2911206186358,718.0966454156265,829.8709208184179,211.76228599192257,2023-06-01,2025-10-06 10:49:38.539,21,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS_0x224f,34176.53,2584.0441666666666,6,4,8,1,18,10,4.95,40,952.29,40.30316772153908,15.144490935478732,85.139047294366,408.12087843682195,2023-06-01,2025-10-06 10:49:38.539,24,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
CUS_0x2cdf,8312.495,893.7079166666667,6,4,12,4,20,17,7.71,120,1803.31,23.67763009481194,20.156251743535734,80.4044801025593,278.81005982057167,2023-06-01,2025-10-06 10:49:38.539,13,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x31eb,35991.91,2920.325833333334,3,4,3,3,9,2,4.84,30,792.73,30.09349627232385,60.50607215872269,353.91852822262774,167.607982951983,2023-06-01,2025-10-06 10:49:38.539,17,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUS_0x41a,27759.32,2419.276666666666,8,6,9,0,16,4293,8.35,50,245.3,27.934811344755865,15.548726339025675,272.5727104474335,243.80622988020747,2023-06-01,2025-10-06 10:49:38.539,24,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUS_0x6733,14914.25,1510.854166666667,10,10,32,7,42,19,23.02,130,3313.55,32.642930002176435,67.51166302143089,40.31984571489895,303.2539079303368,2023-06-01,2025-10-06 10:49:38.539,10,4,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
CUS_0x69b1,41481.82,3526.009912076317,1,3,4,3,9,4,11.68,20,650.2,32.909667898956926,175.42723283660786,121.41915323267145,415.84386852106974,2023-06-01,2025-10-06 10:49:38.539,20,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CUS_0x8945,8453.49,977.4575,9,7,18,5,32,17,1.52,100,2314.96,28.04503414269245,29.23641588739789,31.483658473443626,317.0256756391585,2023-06-01,2025-10-06 10:49:38.539,15,11,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS_0xaed6,16096.54,1253.378333333333,3,4,13,1,9,11,11.84,30,927.98,27.96402459477605,12.567580598415056,31.694330619528817,341.07592211538946,2023-06-01,2025-10-06 10:49:38.539,28,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CUS_0xbb7e,14515.84,1123.6533333333334,6,5,5,3,23,17,14.36,50,1470.11,39.700181654700906,34.86780130019553,145.52038375747472,221.9771482756631,2023-06-01,2025-10-06 10:49:38.539,8,8,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS_0x5b92,66190.34,5478.861666666667,4,4,418,0,23,17,6.4,10,557.57,23.37670040191629,0.0,668.3384435252814,169.54772314138532,2023-06-01,2025-10-06 10:49:38.539,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
